Carversville,PA,40.39,-75.06
Chalfont,PA,40.28,-75.2
Colmar,PA,40.27,-75.26
Danboro,PA,40.33,-75.12
Dublin,PA,40.37,-75.2
Earlington,PA,40.32,-75.37
Erwinna,PA,40.49,-75.08
Ferndale,PA,40.53,-75.17
Forest Grove,PA,40.29,-75.05
Fountainville,PA,40.33,-75.15
Franconia,PA,40.29,-75.33
Furlong,PA,40.29,-75.05
Gardenville,PA,40.37,-75.1
Hilltown,PA,40.32,-75.23
Holicong,PA,40.33,-75.12
Jamison,PA,40.25,-75.08
Kintnersville,PA,40.53,-75.21
Lahaska,PA,40.34,-75.03
Line Lexington,PA,40.29,-75.25
Lumberville,PA,40.39,-75.05
Mechanicsville,PA,40.34,-75.07
Milford Square,PA,40.43,-75.39
Montgomeryville,PA,40.24,-75.24
New Hope,PA,40.36,-74.95
Newtown,PA,40.22,-74.93
Ottsville,PA,40.46,-75.15
Penns Park,PA,40.26,-74.98
Perkasie,PA,40.37,-75.29
Pineville,PA,40.29,-75
Pipersville,PA,40.43,-75.1
Plumsteadville,PA,40.42,-75.11
Point Pleasant,PA,40.42,-75.11
Quakertown,PA,40.43,-75.34
Revere,PA,40.53,-75.19
Richboro,PA,40.22,-75
Richlandtown,PA,40.47,-75.32
Rushland,PA,40.25,-75.01
Salford,PA,40.29,-75.45
Salfordville,PA,40.29,-75.43
Sellersville,PA,40.36,-75.3
Silverdale,PA,40.34,-75.27
Solebury,PA,40.38,-75
Souderton,PA,40.31,-75.32
Southampton,PA,40.18,-75
Spinnerstown,PA,40.43,-75.43
Telford,PA,40.32,-75.32
Trumbauersville,PA,40.41,-75.37
Tylersport,PA,40.34,-75.38
Upper Black Eddy,PA,40.53,-75.12
Warminster,PA,40.21,-75.07
Warrington,PA,40.25,-75.14
Washington Crossing,PA,40.28,-74.87
Woxall,PA,40.3,-75.44
Wycombe,PA,40.28,-75.01
Zionhill,PA,40.45,-75.33
Warminster,PA,40.21,-75.07
Abington,PA,40.12,-75.12
Ambler,PA,40.15,-75.22
Ardmore,PA,40,-75.29
Bala Cynwyd,PA,40.01,-75.22
Huntingdon Valley,PA,40.13,-75.06
Bristol,PA,40.1,-74.85
Broomall,PA,39.96,-75.35
Bryn Athyn,PA,40.13,-75.06
Bryn Mawr,PA,40.02,-75.31
Cheltenham,PA,40.05,-75.1
Chester,PA,39.84,-75.37
Aston,PA,39.86,-75.43
Brookhaven,PA,39.87,-75.39
Chester,PA,39.84,-75.37
Chester Heights,PA,39.89,-75.46
Clifton Heights,PA,39.92,-75.29
Philadelphia,PA,39.95,-75.16
Bensalem,PA,40.1,-74.93
Croydon,PA,40.09,-74.89
Crum Lynne,PA,39.86,-75.33
Darby,PA,39.92,-75.26
Dresher,PA,40.14,-75.16
Drexel Hill,PA,39.94,-75.3
Elkins Park,PA,40.07,-75.12
Edgemont,PA,39.9,-75.5
Essington,PA,39.86,-75.28
Fairless Hills,PA,40.17,-74.85
Flourtown,PA,40.1,-75.2
Folcroft,PA,39.88,-75.27
Folsom,PA,39.89,-75.32
Fort Washington,PA,40.13,-75.19
Gladwyne,PA,40.04,-75.28
Glenolden,PA,39.89,-75.29
Glen Riddle Lima,PA,39.92,-75.41
Glenside,PA,40.1,-75.15
Gradyville,PA,39.9,-75.5
Hatboro,PA,40.17,-75.1
Haverford,PA,40,-75.31
Holmes,PA,39.9,-75.3
Horsham,PA,40.18,-75.13
Jenkintown,PA,40.09,-75.12
Langhorne,PA,40.17,-74.91
Fort Washington,PA,40.17,-74.91
Fort Washington,PA,40.17,-74.91
Lansdowne,PA,39.94,-75.27
Lenni,PA,39.92,-75.41
Feasterville Trevose,PA,40.14,-74.98
Levittown,PA,40.15,-74.85
Levittown,PA,40.15,-74.85
Levittown,PA,40.15,-74.85
Levittown,PA,40.15,-74.85
Levittown,PA,40.15,-74.85
Garnet Valley,PA,39.84,-75.49
Marcus Hook,PA,39.81,-75.41
Media,PA,39.91,-75.38
Springfield,PA,39.93,-75.34
Media,PA,39.91,-75.38
Merion Station,PA,40,-75.24
Morrisville,PA,40.2,-74.78
Morton,PA,39.91,-75.32
Narberth,PA,40,-75.26
Newtown Square,PA,39.97,-75.43
Norwood,PA,39.88,-75.29
Oreland,PA,40.11,-75.18
Prospect Park,PA,39.88,-75.3
Ridley Park,PA,39.87,-75.32
Sharon Hill,PA,39.9,-75.26
Wayne,PA,40.06,-75.4
Swarthmore,PA,39.9,-75.34
Upper Darby,PA,39.96,-75.27
Havertown,PA,39.97,-75.31
Villanova,PA,40.03,-75.35
Wallingford,PA,39.89,-75.37
Wayne,PA,40.06,-75.4
Wayne,PA,40.06,-75.4
Wayne,PA,40.06,-75.4
Willow Grove,PA,40.14,-75.11
Media,PA,39.91,-75.38
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Woodlyn,PA,39.87,-75.34
Wyncote,PA,40.09,-75.14
Wynnewood,PA,39.99,-75.27
Holmes,PA,39.9,-75.3
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,40.06,-75.07
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.9,-75.23
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.18
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Philadelphia,PA,39.95,-75.16
Paoli,PA,40.04,-75.49
Atglen,PA,39.94,-75.97
Avondale,PA,39.82,-75.78
Berwyn,PA,40.03,-75.44
Brandamore,PA,39.96,-75.82
Chadds Ford,PA,39.86,-75.59
Chatham,PA,39.83,-75.83
Cheyney,PA,39.92,-75.52
Coatesville,PA,39.98,-75.81
Cochranville,PA,39.87,-75.92
Concordville,PA,39.88,-75.52
Devon,PA,40.04,-75.42
Downingtown,PA,40,-75.7
Concordville,PA,39.88,-75.52
Concordville,PA,39.88,-75.52
Exton,PA,40.03,-75.63
Glen Mills,PA,39.89,-75.5
Glenmoore,PA,40.09,-75.77
Honey Brook,PA,40.09,-75.91
Immaculata,PA,40.04,-75.52
Kelton,PA,39.79,-75.87
Kemblesville,PA,39.76,-75.79
Kennett Square,PA,39.84,-75.71
Landenberg,PA,39.76,-75.78
Lewisville,PA,39.72,-75.86
Lincoln University,PA,39.78,-75.88
Lionville,PA,40.04,-75.62
Lyndell,PA,40.02,-75.71
Malvern,PA,40.03,-75.51
Mendenhall,PA,39.86,-75.71
Modena,PA,39.96,-75.8
New London,PA,39.77,-75.88
Nottingham,PA,39.74,-76.04
Oxford,PA,39.78,-75.98
Parkesburg,PA,39.95,-75.91
Pocopson,PA,39.9,-75.62
Pomeroy,PA,39.96,-75.92
Sadsburyville,PA,39.96,-75.92
Suplee,PA,40.07,-75.88
Thorndale,PA,39.99,-75.75
Thornton,PA,39.89,-75.53
Toughkenamon,PA,39.83,-75.75
Unionville,PA,39.89,-75.73
Wagontown,PA,39.96,-75.82
West Chester,PA,39.95,-75.6
West Chester,PA,39.95,-75.6
West Chester,PA,39.95,-75.6
West Chester,PA,39.95,-75.6
West Chester,PA,39.96,-75.61
West Grove,PA,39.82,-75.82
Westtown,PA,39.93,-75.55
Southeastern,PA,40.05,-75.41
Southeastern,PA,40.05,-75.41
Southeastern,PA,40.05,-75.41
Norristown,PA,40.12,-75.33
Norristown,PA,40.12,-75.33
Norristown,PA,40.12,-75.33
Bridgeport,PA,40.1,-75.34
King Of Prussia,PA,40.09,-75.38
Audubon,PA,40.12,-75.42
Eagleville,PA,40.15,-75.4
Fairview Village,PA,40.14,-75.36
Eagleville,PA,40.12,-75.34
Arcola,PA,40.18,-75.44
Birchrunville,PA,40.13,-75.63
Blue Bell,PA,40.14,-75.26
Cedars,PA,40.21,-75.36
Blue Bell,PA,40.14,-75.26
Chester Springs,PA,40.1,-75.64
Collegeville,PA,40.18,-75.45
Conshohocken,PA,40.07,-75.3
Conshohocken,PA,40.07,-75.3
Creamery,PA,40.22,-75.4
Devault,PA,40.12,-75.53
Frederick,PA,40.3,-75.53
Gwynedd,PA,40.2,-75.24
Gwynedd Valley,PA,40.15,-75.26
Harleysville,PA,40.27,-75.38
Hatfield,PA,40.27,-75.29
Harleysville,PA,40.27,-75.38
Kimberton,PA,40.12,-75.53
Kulpsville,PA,40.24,-75.34
Lafayette Hill,PA,40.08,-75.25
Lansdale,PA,40.24,-75.28
Lederach,PA,40.25,-75.4
Mainland,PA,40.25,-75.36
Mont Clare,PA,40.13,-75.49
North Wales,PA,40.21,-75.27
North Wales,PA,40.21,-75.27
Oaks,PA,40.13,-75.45
Parker Ford,PA,40.2,-75.59
Phoenixville,PA,40.13,-75.51
Plymouth Meeting,PA,40.1,-75.28
Pottstown,PA,40.25,-75.64
Pottstown,PA,40.25,-75.64
Royersford,PA,40.18,-75.53
Saint Peters,PA,40.14,-75.8
Sassamansville,PA,40.31,-75.58
Schwenksville,PA,40.25,-75.46
Skippack,PA,40.22,-75.4
Spring City,PA,40.17,-75.54
Spring House,PA,40.18,-75.22
Spring Mount,PA,40.27,-75.46
Uwchland,PA,40.06,-75.65
Valley Forge,PA,40.09,-75.47
Valley Forge,PA,40.09,-75.47
Valley Forge,PA,40.08,-75.41
Valley Forge,PA,40.09,-75.47
Valley Forge,PA,40.09,-75.47
West Point,PA,40.21,-75.29
King Of Prussia,PA,40.1,-75.47
Norristown,PA,40.09,-75.37
Norristown,PA,40.1,-75.47
Worcester,PA,40.19,-75.35
Zieglerville,PA,40.28,-75.48
Valley Forge,PA,40.09,-75.47
Valley Forge,PA,40.09,-75.47
Valley Forge,PA,40.09,-75.47
Valley Forge,PA,40.09,-75.47
Adamstown,PA,40.24,-76.06
Bally,PA,40.4,-75.58
Barto,PA,40.38,-75.57
Bechtelsville,PA,40.37,-75.63
Bernville,PA,40.43,-76.11
Bethel,PA,40.47,-76.29
Birdsboro,PA,40.26,-75.81
Blandon,PA,40.44,-75.87
Bowers,PA,40.52,-75.74
Boyertown,PA,40.33,-75.63
Centerport,PA,40.48,-76
Douglassville,PA,40.26,-75.74
Earlville,PA,40.37,-75.67
Elverson,PA,40.15,-75.83
Fleetwood,PA,40.45,-75.82
Geigertown,PA,40.23,-75.83
Gilbertsville,PA,40.32,-75.6
Hamburg,PA,40.55,-75.98
Kempton,PA,40.63,-75.87
Kutztown,PA,40.52,-75.77
Leesport,PA,40.44,-75.96
Lenhartsville,PA,40.57,-75.89
Limekiln,PA,40.35,-75.78
Lyon Station,PA,40.52,-75.74
Maxatawny,PA,40.52,-75.74
Mertztown,PA,40.49,-75.68
Mohnton,PA,40.28,-75.98
Mohrsville,PA,40.47,-76.02
Monocacy Station,PA,40.26,-75.74
Morgantown,PA,40.15,-75.9
Mount Aetna,PA,40.43,-76.25
New Berlinville,PA,40.37,-75.67
Oley,PA,40.37,-75.76
Pine Forge,PA,40.28,-75.72
Port Clinton,PA,40.58,-76.02
Rehrersburg,PA,40.43,-76.25
Robesonia,PA,40.34,-76.14
Shartlesville,PA,40.44,-76.11
Shoemakersville,PA,40.49,-75.96
Strausstown,PA,40.49,-76.18
Temple,PA,40.4,-75.92
Topton,PA,40.5,-75.7
Virginville,PA,40.46,-75.81
Wernersville,PA,40.33,-76.08
Womelsdorf,PA,40.36,-76.18
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.33,-75.92
Reading,PA,40.36,-75.91
Adjuntas,PR,18.16,-66.72
Aguada,PR,18.38,-67.18
Aguadilla,PR,18.43,-67.15
Aguadilla,PR,18.43,-67.15
Aguadilla,PR,18.43,-67.15
Maricao,PR,18.18,-66.98
Anasco,PR,18.28,-67.14
Angeles,PR,18.28,-66.79
Arecibo,PR,18.45,-66.73
Arecibo,PR,18.45,-66.73
Arecibo,PR,18.45,-66.73
Bajadero,PR,18.4,-66.66
Barceloneta,PR,18.45,-66.53
Boqueron,PR,17.99,-67.15
Cabo Rojo,PR,18.08,-67.14
Penuelas,PR,18.06,-66.72
Camuy,PR,18.48,-66.84
Castaner,PR,18.19,-66.82
Rosario,PR,18.15,-67.06
Sabana Grande,PR,18.08,-66.96
Ciales,PR,18.33,-66.47
Utuado,PR,18.27,-66.7
Dorado,PR,18.47,-66.27
Ensenada,PR,17.96,-66.94
Florida,PR,18.36,-66.56
Garrochales,PR,18.45,-66.6
Guanica,PR,17.97,-66.93
Guayanilla,PR,18.02,-66.79
Hatillo,PR,18.48,-66.82
Hormigueros,PR,18.14,-67.12
Isabela,PR,18.5,-67.02
Jayuya,PR,18.22,-66.59
Lajas,PR,18.04,-67.06
Lares,PR,18.29,-66.88
Las Marias,PR,18.27,-67.06
Manati,PR,18.43,-66.48
Moca,PR,18.39,-67.11
Rincon,PR,18.34,-67.25
Quebradillas,PR,18.47,-66.93
Mayaguez,PR,18.2,-67.14
Mayaguez,PR,18.2,-67.14
Mayaguez,PR,18.2,-67.14
San German,PR,18.08,-67.04
San Sebastian,PR,18.33,-66.99
Morovis,PR,18.32,-66.4
Sabana Hoyos,PR,18.38,-66.62
San Antonio,PR,18.49,-67.09
Vega Alta,PR,18.41,-66.32
Vega Baja,PR,18.44,-66.39
Vega Baja,PR,18.44,-66.39
Yauco,PR,18.03,-66.86
Aguas Buenas,PR,18.25,-66.1
Aguirre,PR,17.96,-66.22
Aibonito,PR,18.14,-66.26
Maunabo,PR,18,-65.9
Arroyo,PR,17.97,-66.06
Mercedita,PR,18,-66.56
Ponce,PR,17.98,-66.6
Ponce,PR,17.98,-66.6
Naguabo,PR,18.21,-65.73
Naranjito,PR,18.3,-66.24
Orocovis,PR,18.22,-66.39
Palmer,PR,18.37,-65.77
Patillas,PR,18,-66.01
Caguas,PR,18.23,-66.03
Caguas,PR,18.23,-66.03
Caguas,PR,18.23,-66.03
Ponce,PR,17.98,-66.6
Canovanas,PR,18.37,-65.9
Ponce,PR,17.98,-66.6
Ponce,PR,17.98,-66.6
Ponce,PR,17.98,-66.6
Ponce,PR,17.98,-66.6
Ponce,PR,17.98,-66.6
Ceiba,PR,18.26,-65.64
Cayey,PR,18.11,-66.16
Cayey,PR,18.11,-66.16
Fajardo,PR,18.33,-65.65
Cidra,PR,18.17,-66.15
Puerto Real,PR,18.33,-65.63
Punta Santiago,PR,18.15,-65.76
Roosevelt Roads,PR,18.27,-65.65
Rio Blanco,PR,18.22,-65.79
Rio Grande,PR,18.38,-65.83
Salinas,PR,17.97,-66.29
San Lorenzo,PR,18.19,-65.96
Santa Isabel,PR,17.97,-66.4
Vieques,PR,18.42,-65.83
Villalba,PR,18.13,-66.48
Yabucoa,PR,18.04,-65.87
Coamo,PR,18.08,-66.36
Las Piedras,PR,18.18,-65.86
Loiza,PR,18.43,-65.88
Luquillo,PR,18.37,-65.71
Culebra,PR,18.31,-65.3
Juncos,PR,18.22,-65.91
Gurabo,PR,18.25,-65.97
Coto Laurel,PR,18.09,-66.57
Comerio,PR,18.22,-66.22
Corozal,PR,18.34,-66.31
Guayama,PR,17.97,-66.11
Guayama,PR,17.97,-66.11
La Plata,PR,18.16,-66.23
Humacao,PR,18.15,-65.81
Humacao,PR,18.15,-65.81
Barranquitas,PR,18.18,-66.3
Juana Diaz,PR,18.05,-66.5
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.44,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
Fort Buchanan,PR,18.41,-66.11
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
San Juan,PR,18.4,-66.06
Toa Baja,PR,18.44,-66.25
Toa Baja,PR,18.44,-66.25
Toa Baja,PR,18.44,-66.25
Sabana Seca,PR,18.42,-66.19
Toa Alta,PR,18.39,-66.25
Toa Alta,PR,18.39,-66.25
San Juan,PR,18.4,-66.06
Bayamon,PR,18.28,-66.13
Bayamon,PR,18.28,-66.13
Bayamon,PR,18.28,-66.13
Bayamon,PR,18.28,-66.13
Bayamon,PR,18.28,-66.13
Bayamon,PR,18.41,-66.15
Catano,PR,18.43,-66.11
Catano,PR,18.43,-66.11
Guaynabo,PR,18.38,-66.11
Guaynabo,PR,18.38,-66.11
Guaynabo,PR,18.38,-66.11
Guaynabo,PR,18.38,-66.11
Guaynabo,PR,18.38,-66.11
Guaynabo,PR,18.38,-66.11
San Juan,PR,18.4,-66.06
Trujillo Alto,PR,18.36,-66.01
Trujillo Alto,PR,18.36,-66.01
Saint Just,PR,18.37,-66.01
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Carolina,PR,18.4,-65.98
Palau,PW,7.51,134.58
Palau,PW,7.5,134.5
Adamsville,RI,41.51,-71.16
Albion,RI,41.95,-71.45
Ashaway,RI,41.42,-71.78
Barrington,RI,41.73,-71.31
Block Island,RI,41.16,-71.58
Bradford,RI,41.39,-71.75
Bristol,RI,41.67,-71.27
Carolina,RI,41.47,-71.64
Charlestown,RI,41.38,-71.65
Chepachet,RI,41.91,-71.7
Clayville,RI,41.77,-71.66
Coventry,RI,41.68,-71.66
West Greenwich,RI,41.63,-71.65
East Greenwich,RI,41.63,-71.5
Exeter,RI,41.56,-71.68
Fiskeville,RI,41.73,-71.54
Forestdale,RI,41.97,-71.55
Foster,RI,41.85,-71.76
Glendale,RI,41.97,-71.69
Greene,RI,41.69,-71.74
Greenville,RI,41.87,-71.55
Harmony,RI,41.88,-71.61
Harrisville,RI,41.96,-71.67
Hope,RI,41.75,-71.56
Hope Valley,RI,41.51,-71.72
Hopkinton,RI,41.45,-71.78
Jamestown,RI,41.48,-71.36
Kenyon,RI,41.48,-71.68
Little Compton,RI,41.5,-71.16
Manville,RI,41.96,-71.47
Mapleville,RI,41.97,-71.69
Newport,RI,41.47,-71.3
Newport,RI,41.52,-71.3
Middletown,RI,41.51,-71.27
North Kingstown,RI,41.55,-71.46
North Kingstown,RI,41.59,-71.45
North Scituate,RI,41.83,-71.63
Oakland,RI,41.96,-71.64
Pascoag,RI,41.95,-71.7
Pawtucket,RI,41.87,-71.37
Pawtucket,RI,41.87,-71.37
Pawtucket,RI,41.87,-71.37
Central Falls,RI,41.88,-71.39
Cumberland,RI,41.94,-71.41
Lincoln,RI,41.91,-71.45
Portsmouth,RI,41.6,-71.25
Prudence Island,RI,41.6,-71.31
Rockville,RI,41.44,-71.77
Saunderstown,RI,41.51,-71.44
Shannock,RI,41.46,-71.67
Slatersville,RI,41.97,-71.55
Slocum,RI,41.52,-71.54
Tiverton,RI,41.65,-71.2
Wakefield,RI,41.45,-71.51
Wakefield,RI,41.45,-71.51
Kingston,RI,41.47,-71.52
Narragansett,RI,41.39,-71.48
Peace Dale,RI,41.45,-71.5
Warren,RI,41.71,-71.26
Warwick,RI,41.7,-71.42
Warwick,RI,41.7,-71.42
Warwick,RI,41.7,-71.42
Warwick,RI,41.7,-71.42
Westerly,RI,41.37,-71.81
West Kingston,RI,41.5,-71.59
West Warwick,RI,41.69,-71.51
Wood River Junction,RI,41.45,-71.7
Woonsocket,RI,41.99,-71.5
North Smithfield,RI,41.95,-71.55
Wyoming,RI,41.52,-71.67
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Providence,RI,41.82,-71.41
Cranston,RI,41.76,-71.48
North Providence,RI,41.86,-71.45
Providence,RI,41.82,-71.41
East Providence,RI,41.8,-71.35
Riverside,RI,41.77,-71.35
Rumford,RI,41.84,-71.35
Smithfield,RI,41.9,-71.53
Providence,RI,41.82,-71.41
Johnston,RI,41.81,-71.46
Cranston,RI,41.76,-71.48
Cranston,RI,41.76,-71.48
Providence,RI,41.82,-71.41
Alcolu,SC,33.76,-80.15
Ballentine,SC,34.14,-81.06
Bamberg,SC,33.29,-81.03
Batesburg,SC,33.9,-81.54
Bethune,SC,34.41,-80.34
Bishopville,SC,34.21,-80.24
Blackstock,SC,34.55,-81.15
Blair,SC,34.49,-81.35
Blythewood,SC,34.21,-80.97
Bowman,SC,33.34,-80.68
Camden,SC,34.26,-80.61
Camden,SC,34.56,-80.58
Cameron,SC,33.55,-80.71
Carlisle,SC,34.59,-81.46
Cassatt,SC,34.34,-80.47
Cayce,SC,33.95,-81.06
Chapin,SC,34.16,-81.34
Chappells,SC,34.18,-81.87
Cope,SC,33.37,-81
Cordova,SC,33.43,-80.92
Dalzell,SC,34.03,-80.45
Davis Station,SC,33.6,-80.22
Denmark,SC,33.31,-81.13
Eastover,SC,33.87,-80.69
Elgin,SC,34.16,-80.79
Elliott,SC,34.11,-80.18
Elloree,SC,33.52,-80.57
Eutawville,SC,33.39,-80.34
Gable,SC,33.84,-80.08
Gadsden,SC,33.84,-80.74
Gaston,SC,33.81,-81.1
Gilbert,SC,33.92,-81.39
Great Falls,SC,34.57,-80.9
Greeleyville,SC,33.57,-79.98
Heath Springs,SC,34.59,-80.67
Holly Hill,SC,33.32,-80.41
Hopkins,SC,33.88,-80.84
Horatio,SC,33.98,-80.58
Irmo,SC,34.09,-81.18
Jenkinsville,SC,34.25,-81.26
Kershaw,SC,34.54,-80.58
Lamar,SC,34.16,-80.06
Leesville,SC,33.91,-81.51
Lexington,SC,33.98,-81.22
Lexington,SC,33.98,-81.22
Lexington,SC,33.98,-81.22
Liberty Hill,SC,34.47,-80.8
Little Mountain,SC,34.19,-81.41
Lugoff,SC,34.22,-80.68
Lydia,SC,34.28,-80.03
Lynchburg,SC,34.05,-80.07
Ehrhardt,SC,33.09,-81.01
Lodge,SC,33.06,-80.95
Mc Bee,SC,34.46,-80.25
Manning,SC,33.69,-80.21
Mayesville,SC,33.98,-80.2
Monetta,SC,33.84,-81.61
Neeses,SC,33.53,-81.12
Newberry,SC,34.27,-81.61
New Zion,SC,33.77,-80.01
North,SC,33.61,-81.1
Norway,SC,33.44,-81.12
Olanta,SC,33.93,-79.93
Orangeburg,SC,33.49,-80.86
Orangeburg,SC,33.49,-80.86
Orangeburg,SC,33.49,-80.86
Orangeburg,SC,33.49,-80.86
Peak,SC,34.23,-81.32
Pelion,SC,33.78,-81.24
Pinewood,SC,33.73,-80.46
Pomaria,SC,34.26,-81.41
Prosperity,SC,34.21,-81.53
Rembert,SC,34.09,-80.51
Ridge Spring,SC,33.84,-81.66
Ridgeway,SC,34.3,-80.96
Rion,SC,34.3,-81.16
Rowesville,SC,33.37,-80.83
Saint Matthews,SC,33.66,-80.77
Salley,SC,33.56,-81.3
Saluda,SC,34,-81.77
Santee,SC,33.48,-80.48
Sardinia,SC,33.77,-80.01
Silverstreet,SC,34.21,-81.71
Springfield,SC,33.49,-81.27
State Park,SC,34.02,-80.96
Summerton,SC,33.6,-80.35
Sumter,SC,33.94,-80.39
Sumter,SC,33.94,-80.39
Shaw A F B,SC,33.97,-80.45
Sumter,SC,33.94,-80.39
Sumter,SC,33.94,-80.39
Swansea,SC,33.73,-81.1
Timmonsville,SC,34.13,-79.94
Turbeville,SC,33.89,-80.01
Vance,SC,33.43,-80.42
Wagener,SC,33.65,-81.36
Ward,SC,33.85,-81.73
Wedgefield,SC,33.89,-80.54
West Columbia,SC,33.99,-81.08
West Columbia,SC,33.99,-81.08
West Columbia,SC,33.99,-81.08
West Columbia,SC,33.99,-81.08
Westville,SC,34.45,-80.58
White Rock,SC,34.14,-81.06
Whitmire,SC,34.5,-81.61
Winnsboro,SC,34.37,-81.08
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
Columbia,SC,34,-81.03
